date,close,highest,lowest ,open,amount,rate,volume,turnover 
2005/2/4,1269.004,1274.115,1235.64,1238.609,26.697,2.149,17028293,9664344703
2005/2/16,1278.88,1291.465,1270.318,1276.015,9.876,0.7782,14445455,7980113925
2005/2/17,1276.134,1280.028,1263.711,1280.028,-2.746,-0.2147,11218612,6103111134
2005/2/18,1258.969,1278.624,1258.561,1275.664,-17.165,-1.3451,10688050,5785501661
2005/2/21,1284.48,1284.937,1259.509,1259.528,25.511,2.0263,12536922,6930691886
2005/2/22,1309.277,1312.533,1282.783,1285.629,24.797,1.9305,22602815,12773513576
2005/2/23,1309.475,1316.588,1299.146,1309.624,0.198,0.0151,24189127,13699232367
2005/2/24,1309.949,1310.967,1296.979,1307.036,0.474,0.0362,20115815,11356347739
2005/2/25,1312.445,1328.533,1311.205,1311.367,2.496,0.1905,24069610,13978978564
2005/2/28,1306.003,1315.137,1298.928,1311.439,-6.442,-0.4908,17651432,10244600541
2005/3/1,1303.412,1308.758,1295.642,1305.249,-2.591,-0.1984,13980952,7981055197
2005/3/2,1287.45,1316.723,1285.916,1303.31,-15.962,-1.2246,18628635,10749393259
2005/3/3,1294.339,1295.253,1276.88,1285.197,6.889,0.5351,12823609,6981237940
2005/3/4,1287.714,1299.596,1286.481,1294.156,-6.625,-0.5118,11049958,6269241707
2005/3/7,1293.739,1296.88,1287.74,1288.408,6.025,0.4679,10762246,6283006027
2005/3/8,1318.271,1318.895,1296.908,1298.25,24.532,1.8962,17984398,11159503108
2005/3/9,1316.791,1326.076,1310.235,1321.208,-1.48,-0.1123,20567187,12224773496
2005/3/10,1286.233,1316.9,1282.528,1316.9,-30.558,-2.3206,17897669,10537289289
2005/3/11,1289.941,1292.529,1278.153,1284.513,3.708,0.2883,14996714,9039329495
2005/3/14,1293.5,1304.112,1271.511,1288.985,3.559,0.2759,18692502,11968377523
2005/3/15,1269.144,1293.259,1266.637,1293.132,-24.356,-1.883,15642719,9678243152
2005/3/16,1255.589,1268.187,1247.893,1267.052,-13.555,-1.068,13663373,8330513791
2005/3/17,1243.475,1257.794,1242.513,1255.985,-12.114,-0.9648,12895543,7813701046
2005/3/18,1227.403,1248.034,1223.615,1242.453,-16.072,-1.2925,12452432,7341657941
2005/3/21,1231.046,1232.817,1220.824,1226.143,3.643,0.2968,9963687,5815375653
2005/3/22,1206.922,1231.676,1202.427,1230.682,-24.124,-1.9596,14653309,8148375027
2005/3/23,1201.649,1218.011,1194.322,1205.755,-5.273,-0.4369,13440605,7851213142
2005/3/24,1208.192,1208.608,1187.581,1200.257,6.543,0.5445,11477190,6700150732
2005/3/25,1205.634,1211.16,1199.87,1207.203,-2.558,-0.2117,9527589,5076361282
2005/3/28,1200.113,1204.85,1185.456,1204.85,-5.521,-0.4579,9023233,4909951020
2005/3/29,1195.018,1209.229,1194.589,1199.691,-5.095,-0.4245,9233160,5191811880
2005/3/30,1172.574,1192.447,1171.811,1192.447,-22.444,-1.8781,11383481,6153729562
2005/3/31,1181.236,1181.531,1162.031,1168.828,8.662,0.7387,10437790,5371672145
2005/4/1,1223.566,1237.8,1173.543,1180.373,42.33,3.5835,19660332,10792487064
2005/4/4,1202.967,1218.275,1196.945,1212.118,-20.599,-1.6835,13794401,7947332071
2005/4/5,1191.745,1209.341,1189.255,1200.691,-11.222,-0.9329,11582684,6448636873
2005/4/6,1214.868,1220.415,1183.906,1191.198,23.123,1.9403,16727966,9920447929
2005/4/7,1225.487,1248.062,1213.65,1216.728,10.619,0.8741,24276814,14120362984
2005/4/8,1248.521,1249.203,1218.759,1225.049,23.034,1.8796,17768998,10084950499
2005/4/11,1240.972,1252.813,1235.356,1248.15,-7.549,-0.6046,19300757,11032464803
2005/4/12,1219.511,1239.134,1218.512,1239.134,-21.461,-1.7294,13075881,7600585399
2005/4/13,1248.203,1254.319,1228.974,1228.974,28.692,2.3527,19547071,11064208873
2005/4/14,1234.332,1253.598,1233.237,1252.206,-13.871,-1.1113,15616198,8614317309
2005/4/15,1216.962,1229.68,1213.203,1229.68,-17.37,-1.4072,14262298,7801305382
2005/4/18,1197.735,1212.392,1190.984,1212.392,-19.227,-1.5799,11671176,6296262216
2005/4/19,1199.902,1202.492,1191.231,1196.281,2.167,0.1809,10950126,6108772712
2005/4/20,1184.193,1198.956,1178.64,1198.956,-15.709,-1.3092,11182984,5938905955
2005/4/21,1172.556,1190.541,1167.994,1182.205,-11.637,-0.9827,13266844,7070086218
2005/4/22,1169.187,1177.885,1163.402,1171.028,-3.369,-0.2873,13578363,7266510531
2005/4/25,1157.971,1166.342,1146.414,1166.342,-11.216,-0.9593,13547648,6908598428
2005/4/26,1165.335,1169.145,1151.637,1155.644,7.364,0.6359,13974141,7207425085
2005/4/27,1148.757,1166.198,1148.138,1165.099,-16.578,-1.4226,13612865,7082585050
2005/4/28,1169.118,1172.71,1135.733,1145.746,20.361,1.7724,17419743,9044192155
2005/4/29,1159.146,1170.199,1155.985,1168.331,-9.972,-0.853,14105696,7352285704
2005/5/9,1130.835,1165.39,1130.411,1160.62,-28.311,-2.4424,10869350,5551480596
2005/5/10,1135.561,1135.798,1108.42,1126.818,4.726,0.4179,13164154,6768361115
2005/5/11,1124.271,1140.171,1121.867,1134.595,-11.29,-0.9942,10995569,5633261021
2005/5/12,1103.993,1122.916,1099.84,1122.178,-20.278,-1.8037,12355883,6506232863
2005/5/13,1107.627,1120.169,1093.281,1101.606,3.634,0.3292,13474947,6567864533
2005/5/16,1095.468,1105.397,1082.137,1105.397,-12.159,-1.0978,10227759,5058195546
2005/5/17,1099.64,1108.178,1083.943,1091.258,4.172,0.3808,11568727,5353712649
2005/5/18,1102.965,1108.844,1090.299,1099.74,3.325,0.3024,10378408,5061369090
2005/5/19,1103.475,1107.227,1083.115,1101.753,0.51,0.0462,10658166,5120491771
2005/5/20,1099.269,1108.61,1094.669,1100.491,-4.206,-0.3812,9584041,4520424454
2005/5/23,1070.844,1095.308,1069.435,1095.308,-28.425,-2.5858,9533945,4305639056
2005/5/24,1073.847,1078.098,1057.536,1065.998,3.003,0.2804,11029454,5065246159
2005/5/25,1072.137,1082.179,1064.875,1072.521,-1.71,-0.1592,9807597,4489152091
2005/5/26,1058.867,1077.441,1055.816,1071.212,-13.27,-1.2377,9498556,4454779104
2005/5/27,1051.946,1068.211,1050.055,1056.323,-6.921,-0.6536,10146251,4902913660
2005/5/30,1060.162,1063.947,1043.276,1049.721,8.216,0.781,8599816,4083244334
2005/5/31,1060.738,1070.502,1057.748,1061.612,0.576,0.0543,9239224,4241956998
2005/6/1,1039.187,1063.518,1035.706,1059.61,-21.551,-2.0317,10062490,4695648667
2005/6/2,1016.063,1036.73,1008.754,1036.73,-23.124,-2.2252,11465556,5557807400
2005/6/3,1013.637,1019.922,1000.522,1013.903,-2.426,-0.2388,10016268,4502218664
2005/6/6,1034.378,1034.853,998.228,1010.381,20.741,2.0462,11043599,5027262794
2005/6/7,1030.941,1055.629,1029.539,1036.617,-3.437,-0.3323,15703053,7466015889
2005/6/8,1115.582,1118.694,1040.158,1044.179,84.641,8.2101,40282852,19011909799
2005/6/9,1131.052,1146.417,1103.681,1118.806,15.47,1.3867,40690928,19595252127
2005/6/10,1108.286,1130.554,1101.828,1130.554,-22.766,-2.0128,28410801,13613185618
2005/6/13,1106.291,1112.101,1085.866,1105.961,-1.995,-0.18,19203779,8935488315
2005/6/14,1093.464,1119.676,1092.402,1108.337,-12.827,-1.1595,18368255,8745408882
2005/6/15,1072.836,1090.458,1070.065,1090.458,-20.628,-1.8865,15267633,7353765066
2005/6/16,1086.01,1086.348,1064.027,1071.772,13.174,1.228,14483083,7028492934
2005/6/17,1085.61,1094.669,1079.078,1090.114,-0.4,-0.0368,16752562,8420848126
2005/6/20,1115.62,1115.862,1073.41,1087.849,30.01,2.7643,21468619,10148733457
2005/6/21,1101.486,1115.665,1098.904,1115.665,-14.134,-1.2669,15478090,7335782311
2005/6/22,1102.033,1103.249,1090.745,1098.958,0.547,0.0497,12351453,5901879092
2005/6/23,1093.702,1106.749,1092.478,1100.559,-8.331,-0.756,11484886,5472687518
2005/6/24,1101.882,1102.23,1087.693,1091.989,8.18,0.7479,11121075,5084831455
2005/6/27,1124.64,1129.959,1108.465,1108.465,22.758,2.0654,21842381,10530160508
2005/6/28,1108.588,1120.945,1105.341,1120.945,-16.052,-1.4273,13458431,6311797669
2005/6/29,1104.992,1113.522,1103.906,1111.667,-3.596,-0.3244,13469379,6542253118
2005/6/30,1080.938,1103.477,1078.1,1103.477,-24.054,-2.1768,13785959,6406963194
2005/7/1,1055.594,1077.313,1053.631,1077.313,-25.344,-2.3446,13597814,6137893150
2005/7/4,1047.278,1050.242,1030.179,1050.242,-8.316,-0.7878,12275958,5092031903
2005/7/5,1039.043,1047.823,1032.515,1043.883,-8.235,-0.7863,10494885,5146902358
2005/7/6,1033.545,1044.779,1028.22,1040.699,-5.498,-0.5291,9196428,4259548336
2005/7/7,1038.597,1044.053,1030.498,1033.218,5.052,0.4888,8570426,3675447724
2005/7/8,1017.983,1036.412,1015.399,1036.412,-20.614,-1.9848,10337367,4339924414
2005/7/11,1011.499,1043.207,1009.038,1026.79,-6.484,-0.6369,11330361,4783909296
2005/7/12,1046.161,1048.918,1004.081,1007.901,34.662,3.4268,18457805,8182997692
2005/7/13,1037.394,1045.943,1033.81,1044.578,-8.767,-0.838,12821974,5622988097
2005/7/14,1040.416,1049.881,1033.165,1035.527,3.022,0.2913,12571093,5531864993
2005/7/15,1026.115,1046.364,1021.986,1039.609,-14.301,-1.3745,12750514,5238358872
2005/7/18,1012.097,1023.38,1008.521,1023.38,-14.018,-1.3661,10964842,4263923089
2005/7/19,1014.355,1020.675,1004.657,1011.005,2.258,0.2231,9882316,3987357569
2005/7/20,1021.052,1025.103,1008.682,1013.984,6.697,0.6602,10568559,4443606933
2005/7/21,1020.632,1022.044,1009.986,1020.693,-0.42,-0.0411,11140360,4828597703
2005/7/22,1046.321,1054.635,1024.001,1026.129,25.689,2.517,25488349,10988269739
2005/7/25,1045.4,1048.974,1040.592,1045.269,-0.921,-0.088,14134108,6133576306
2005/7/26,1072.807,1078.056,1046.536,1046.536,27.407,2.6217,25577510,10988613261
2005/7/27,1089.909,1090.185,1068.497,1072.564,17.102,1.5941,23812348,10151048405
2005/7/28,1086.548,1097.634,1083.357,1090.11,-3.361,-0.3084,24695847,10644640198
2005/7/29,1083.033,1088.476,1077.122,1084.972,-3.515,-0.3235,17683944,7214533126
2005/8/1,1088.948,1094.151,1081.118,1082.796,5.915,0.5462,14731551,6157190985
2005/8/2,1104.038,1104.044,1084.796,1089.528,15.09,1.3857,19015019,7692844548
2005/8/3,1107.699,1120.679,1103.904,1106.317,3.661,0.3316,31436454,12776479101
2005/8/4,1102.589,1108.163,1099.134,1104.91,-5.11,-0.4613,19436798,7868619791
2005/8/5,1128.743,1129.068,1102.596,1102.62,26.154,2.3721,27096069,12420792617
2005/8/8,1138.882,1146.727,1131.803,1131.803,10.139,0.8983,30237526,13802876400
2005/8/9,1152.534,1152.94,1130.585,1139.122,13.652,1.1987,27154091,12046498213
2005/8/10,1165.033,1165.127,1144.95,1153.209,12.499,1.0845,31427115,13534191948
2005/8/11,1183.579,1184.256,1164.104,1165.443,18.546,1.5919,36967037,16887079977
2005/8/12,1167.915,1192.049,1161.787,1185.266,-15.664,-1.3234,40478755,18050448555
2005/8/15,1187.006,1187.797,1163.848,1167.033,19.091,1.6346,30319519,14789329131
2005/8/16,1177.278,1192.917,1170.11,1188.02,-9.728,-0.8195,33155379,15905673659
2005/8/17,1192.834,1193.568,1160.082,1175.176,15.556,1.3214,32307341,14750159881
2005/8/18,1148.035,1201.755,1146.561,1194.436,-44.799,-3.7557,49201496,22157494645
2005/8/19,1150.184,1157.37,1132.865,1144.459,2.149,0.1872,31501185,13643291194
2005/8/22,1158.597,1162.04,1142.678,1148.972,8.413,0.7314,24033198,10541833524
2005/8/23,1149.957,1159.631,1139.239,1158.829,-8.64,-0.7457,21840708,9541762874
2005/8/24,1167.137,1171.434,1151.448,1151.448,17.18,1.494,22674109,9988171132
2005/8/25,1172.475,1172.69,1157.183,1167.999,5.338,0.4574,24232098,10524238060
2005/8/26,1171.86,1174.537,1163.991,1173.01,-0.615,-0.0525,24296356,10435816259
2005/8/29,1154.428,1172.014,1147.934,1171.999,-17.432,-1.4875,24333195,10038648666
2005/8/30,1146.385,1153.765,1145.272,1151.621,-8.043,-0.6967,18551862,8143989898
2005/8/31,1162.798,1163.524,1140.099,1145.813,16.413,1.4317,21676099,9602700078
2005/9/1,1184.933,1185.76,1160.048,1163.7,22.135,1.9036,33830475,15061854155
2005/9/2,1188.848,1188.913,1179.109,1187.062,3.915,0.3304,28920490,12859547726
2005/9/5,1196.224,1196.866,1184.011,1189.065,7.376,0.6204,26700066,11748627428
2005/9/6,1173.322,1201.824,1172.064,1197.231,-22.902,-1.9145,33685273,15305132545
2005/9/7,1194.309,1194.586,1168.581,1170.77,20.987,1.7887,28602851,13196057601
2005/9/8,1194.411,1201.463,1184.788,1196.273,0.102,0.0085,30528056,14509460137
2005/9/9,1189.625,1204.456,1184.423,1194.495,-4.786,-0.4007,22155746,10145676776
2005/9/12,1188.212,1191.933,1181.434,1189.747,-1.413,-0.1188,17096689,7740563991
2005/9/13,1207.164,1207.401,1186.22,1188.25,18.952,1.595,25913705,11717912656
2005/9/14,1217.261,1217.413,1204.546,1209.267,10.097,0.8364,32243761,14981766088
2005/9/15,1217.281,1218.941,1210.718,1217.519,0.02,0.0016,27217492,12897080342
2005/9/16,1212.947,1217.758,1208.561,1217.419,-4.334,-0.356,22397225,10462806779
2005/9/19,1220.627,1220.974,1210.188,1213.486,7.68,0.6332,24656893,11635692411
2005/9/20,1212.617,1223.565,1204.869,1222.255,-8.01,-0.6562,32300692,15130012474
2005/9/21,1187.988,1210.852,1186.981,1210.852,-24.629,-2.0311,31799464,14256992880
2005/9/22,1159.96,1185.688,1147.194,1185.688,-28.028,-2.3593,28602274,13184536857
2005/9/23,1151.98,1164.599,1149.745,1157.295,-7.98,-0.688,18774394,8582252840
2005/9/26,1155.042,1155.604,1147.268,1150.933,3.062,0.2658,14538133,6863233444
2005/9/27,1133.237,1157.799,1132.527,1155.053,-21.805,-1.8878,18093629,8530863392
2005/9/28,1131.774,1142.49,1129.054,1131.317,-1.463,-0.1291,14751543,6830650086
2005/9/29,1155.485,1155.777,1134.441,1134.441,23.711,2.095,18536992,8633593137
2005/9/30,1155.614,1158.698,1150.627,1156.77,0.129,0.0112,14493481,6959506603
2005/10/10,1138.95,1153.672,1137.289,1153.672,-16.664,-1.442,11720065,5461397813
2005/10/11,1157.192,1157.303,1133.895,1137.948,18.242,1.6017,13426560,6399253859
2005/10/12,1161.853,1165.666,1152.251,1157.485,4.661,0.4028,18467231,9335207445
2005/10/13,1152.607,1165.355,1152.089,1162.023,-9.246,-0.7958,16905239,8600493455
2005/10/14,1139.547,1154.32,1135.509,1152.374,-13.06,-1.1331,15145999,7740778259
2005/10/17,1131.375,1138.379,1121.968,1138.379,-8.172,-0.7171,15135238,7421971653
2005/10/18,1141.201,1142.037,1129.669,1131.263,9.826,0.8685,18928090,9264639121
2005/10/19,1134.608,1150.594,1132.479,1141.052,-6.593,-0.5777,18908399,9088381830
2005/10/20,1135.949,1136.314,1119.378,1133.453,1.341,0.1182,17371817,8498979298
2005/10/21,1141.318,1145.99,1132.358,1135.61,5.369,0.4726,18011154,8653627199
2005/10/24,1141.171,1143.459,1133.92,1141.331,-0.147,-0.0129,17275913,8118828980
2005/10/25,1121.918,1140.173,1121.286,1140.173,-19.253,-1.6871,16929914,8050067377
2005/10/26,1097.161,1119.429,1094.571,1119.429,-24.757,-2.2067,19211835,8706265866
2005/10/27,1097.782,1101.269,1087.484,1093.93,0.621,0.0566,17203742,8081971104
2005/10/28,1080.867,1102.023,1067.407,1097.585,-16.915,-1.5408,17973929,8018875998
2005/10/31,1092.817,1096.149,1078.285,1079.04,11.95,1.1056,14835142,6516479252
2005/11/1,1089.95,1094.153,1074.298,1091.677,-2.867,-0.2623,13985501,6325525521
2005/11/2,1104.792,1108.884,1089.997,1089.997,14.842,1.3617,18764779,8157757354
2005/11/3,1095.273,1111.437,1090.821,1104.594,-9.519,-0.8616,16862694,7510888302
2005/11/4,1100.045,1100.43,1087.845,1094.258,4.772,0.4357,12783138,5950850807
2005/11/7,1100.65,1100.952,1089.829,1099.527,0.605,0.055,12082279,5464935472
2005/11/8,1110.147,1111.119,1092.539,1099.94,9.497,0.8629,15311164,6723296311
2005/11/9,1108.153,1117.063,1107.642,1110.547,-1.994,-0.1796,16725453,7503735562
2005/11/10,1088.301,1106.944,1086.1,1106.944,-19.852,-1.7914,16155985,7112323820
